mass_key,mStop,mLSP,region,unweighted,raw_weighted,raw_sumw2,normalized_weighted,normalized_sumw2,sumw_mass_point,xsec_pb,xsec_uncertainty_relative,normalization_factor,normalization_status
mStop1350_mLSP1000,1350,1000,SR,7335,7335.0,7335.0,22.699049273234866,0.07024496767672044,33312.0,0.0009387,0.1275,0.003094621577809798,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP1100,1350,1100,preselection,8384,8384.0,8384.0,23.208025484170673,0.06424289681225136,37241.0,0.0009387,0.1275,0.00276813281061196,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP1100,1350,1100,LLCR,452,452.0,452.0,1.2511960303966059,0.003463476784248284,37241.0,0.0009387,0.1275,0.00276813281061196,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP1100,1350,1100,QCDCR,202,202.0,202.0,0.5591628277436159,0.0015478369699516666,37241.0,0.0009387,0.1275,0.00276813281061196,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP1100,1350,1100,GCR,0,0.0,0.0,0.0,0.0,37241.0,0.0009387,0.1275,0.00276813281061196,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP1100,1350,1100,DY2E,0,0.0,0.0,0.0,0.0,37241.0,0.0009387,0.1275,0.00276813281061196,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP1100,1350,1100,DY2M,0,0.0,0.0,0.0,0.0,37241.0,0.0009387,0.1275,0.00276813281061196,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP1100,1350,1100,SR,4844,4844.0,4844.0,13.408835334604333,0.03711743704181125,37241.0,0.0009387,0.1275,0.00276813281061196,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP1200,1350,1200,preselection,5754,5754.0,5754.0,13.682295288353746,0.0325347939446832,43353.0,0.0009387,0.1275,0.002377875441145941,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP1200,1350,1200,LLCR,279,279.0,279.0,0.6634272480797175,0.001577547360195796,43353.0,0.0009387,0.1275,0.002377875441145941,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP1200,1350,1200,QCDCR,162,162.0,162.0,0.3852158214656425,0.0009159952414040108,43353.0,0.0009387,0.1275,0.002377875441145941,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP1200,1350,1200,GCR,0,0.0,0.0,0.0,0.0,43353.0,0.0009387,0.1275,0.002377875441145941,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP1200,1350,1200,DY2E,0,0.0,0.0,0.0,0.0,43353.0,0.0009387,0.1275,0.002377875441145941,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP1200,1350,1200,DY2M,0,0.0,0.0,0.0,0.0,43353.0,0.0009387,0.1275,0.002377875441145941,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP1200,1350,1200,SR,1967,1967.0,1967.0,4.677280992734066,0.011121991603961044,43353.0,0.0009387,0.1275,0.002377875441145941,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP200,1350,200,preselection,17999,17999.0,17999.0,57.69532101884328,0.18494083379450965,32160.0,0.0009387,0.1275,0.0032054736940298504,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP200,1350,200,LLCR,271,271.0,271.0,0.8686833710820895,0.0027845416944448087,32160.0,0.0009387,0.1275,0.0032054736940298504,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP200,1350,200,QCDCR,280,280.0,280.0,0.8975326343283582,0.0028770172488728654,32160.0,0.0009387,0.1275,0.0032054736940298504,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP200,1350,200,GCR,0,0.0,0.0,0.0,0.0,32160.0,0.0009387,0.1275,0.0032054736940298504,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP200,1350,200,DY2E,0,0.0,0.0,0.0,0.0,32160.0,0.0009387,0.1275,0.0032054736940298504,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP200,1350,200,DY2M,0,0.0,0.0,0.0,0.0,32160.0,0.0009387,0.1275,0.0032054736940298504,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP200,1350,200,SR,9234,9234.0,9234.0,29.59934409067164,0.09487991884318585,32160.0,0.0009387,0.1275,0.0032054736940298504,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP300,1350,300,preselection,20075,20075.0,20075.0,57.05167013701273,0.162136640867871,36274.0,0.0009387,0.1275,0.0028419262832883054,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP300,1350,300,LLCR,358,358.0,358.0,1.0174096094172134,0.0028914031098728676,36274.0,0.0009387,0.1275,0.0028419262832883054,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP300,1350,300,QCDCR,325,325.0,325.0,0.9236260420686992,0.0026248771248845865,36274.0,0.0009387,0.1275,0.0028419262832883054,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP300,1350,300,GCR,0,0.0,0.0,0.0,0.0,36274.0,0.0009387,0.1275,0.0028419262832883054,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP300,1350,300,DY2E,0,0.0,0.0,0.0,0.0,36274.0,0.0009387,0.1275,0.0028419262832883054,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP300,1350,300,DY2M,0,0.0,0.0,0.0,0.0,36274.0,0.0009387,0.1275,0.0028419262832883054,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP300,1350,300,SR,10382,10382.0,10382.0,29.504878673099185,0.08385069018631315,36274.0,0.0009387,0.1275,0.0028419262832883054,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP400,1350,400,preselection,22353,22353.0,22353.0,57.13820883240348,0.14605533523801506,40329.0,0.0009387,0.1275,0.0025561762999330505,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP400,1350,400,LLCR,385,385.0,385.0,0.9841278754742244,0.002515604351390677,40329.0,0.0009387,0.1275,0.0025561762999330505,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP400,1350,400,QCDCR,295,295.0,295.0,0.7540720084802499,0.0019275409965201292,40329.0,0.0009387,0.1275,0.0025561762999330505,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP400,1350,400,GCR,0,0.0,0.0,0.0,0.0,40329.0,0.0009387,0.1275,0.0025561762999330505,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP400,1350,400,DY2E,0,0.0,0.0,0.0,0.0,40329.0,0.0009387,0.1275,0.0025561762999330505,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP400,1350,400,DY2M,0,0.0,0.0,0.0,0.0,40329.0,0.0009387,0.1275,0.0025561762999330505,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP400,1350,400,SR,11653,11653.0,11653.0,29.787122423119836,0.07614113638118326,40329.0,0.0009387,0.1275,0.0025561762999330505,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP500,1350,500,preselection,21394,21394.0,21394.0,56.238917773255814,0.14783658372941144,39216.0,0.0009387,0.1275,0.0026287238372093022,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP500,1350,500,LLCR,410,410.0,410.0,1.077776773255814,0.0028331774950480833,39216.0,0.0009387,0.1275,0.0026287238372093022,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP500,1350,500,QCDCR,307,307.0,307.0,0.8070182180232558,0.0021214280267799063,39216.0,0.0009387,0.1275,0.0026287238372093022,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP500,1350,500,GCR,0,0.0,0.0,0.0,0.0,39216.0,0.0009387,0.1275,0.0026287238372093022,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP500,1350,500,DY2E,0,0.0,0.0,0.0,0.0,39216.0,0.0009387,0.1275,0.0026287238372093022,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP500,1350,500,DY2M,0,0.0,0.0,0.0,0.0,39216.0,0.0009387,0.1275,0.0026287238372093022,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP500,1350,500,SR,11385,11385.0,11385.0,29.928020886627905,0.07867250190517665,39216.0,0.0009387,0.1275,0.0026287238372093022,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP600,1350,600,preselection,16201,16201.0,16201.0,54.53661307582288,0.18358386308141564,30624.0,0.0009387,0.1275,0.0033662498040752348,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP600,1350,600,LLCR,321,321.0,321.0,1.0805661871081504,0.003637455715643135,30624.0,0.0009387,0.1275,0.0033662498040752348,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP600,1350,600,QCDCR,216,216.0,216.0,0.7271099576802507,0.0024476337525822962,30624.0,0.0009387,0.1275,0.0033662498040752348,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP600,1350,600,GCR,0,0.0,0.0,0.0,0.0,30624.0,0.0009387,0.1275,0.0033662498040752348,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP600,1350,600,DY2E,0,0.0,0.0,0.0,0.0,30624.0,0.0009387,0.1275,0.0033662498040752348,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP600,1350,600,DY2M,0,0.0,0.0,0.0,0.0,30624.0,0.0009387,0.1275,0.0033662498040752348,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP600,1350,600,SR,8909,8909.0,8909.0,29.989919504506265,0.10095356065627628,30624.0,0.0009387,0.1275,0.0033662498040752348,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP700,1350,700,preselection,22356,22356.0,22356.0,52.76785548034344,0.12455030291619303,43675.0,0.0009387,0.1275,0.002360344224384659,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP700,1350,700,LLCR,492,492.0,492.0,1.1612893583972523,0.002741042629932321,43675.0,0.0009387,0.1275,0.002360344224384659,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP700,1350,700,QCDCR,309,309.0,309.0,0.7293463653348596,0.0017215084809940795,43675.0,0.0009387,0.1275,0.002360344224384659,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP700,1350,700,GCR,0,0.0,0.0,0.0,0.0,43675.0,0.0009387,0.1275,0.002360344224384659,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP700,1350,700,DY2E,0,0.0,0.0,0.0,0.0,43675.0,0.0009387,0.1275,0.002360344224384659,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP700,1350,700,DY2M,0,0.0,0.0,0.0,0.0,43675.0,0.0009387,0.1275,0.002360344224384659,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP700,1350,700,SR,12696,12696.0,12696.0,29.966930272787632,0.07073227079191209,43675.0,0.0009387,0.1275,0.002360344224384659,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP800,1350,800,preselection,18635,18635.0,18635.0,50.07417145214263,0.13455447526796757,38364.0,0.0009387,0.1275,0.0026871033781670313,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP800,1350,800,LLCR,493,493.0,493.0,1.3247419654363464,0.003559718610523639,38364.0,0.0009387,0.1275,0.0026871033781670313,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP800,1350,800,QCDCR,278,278.0,278.0,0.7470147391304347,0.0020073058290579547,38364.0,0.0009387,0.1275,0.0026871033781670313,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP800,1350,800,GCR,0,0.0,0.0,0.0,0.0,38364.0,0.0009387,0.1275,0.0026871033781670313,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP800,1350,800,DY2E,0,0.0,0.0,0.0,0.0,38364.0,0.0009387,0.1275,0.0026871033781670313,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP800,1350,800,DY2M,0,0.0,0.0,0.0,0.0,38364.0,0.0009387,0.1275,0.0026871033781670313,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP800,1350,800,SR,10758,10758.0,10758.0,28.907858142320922,0.07767840326980387,38364.0,0.0009387,0.1275,0.0026871033781670313,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP900,1350,900,preselection,16983,16983.0,16983.0,45.58754508441829,0.12237085714089795,38404.0,0.0009387,0.1275,0.0026843046036871157,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP900,1350,900,LLCR,520,520.0,520.0,1.3958383939173002,0.0037468554267954387,38404.0,0.0009387,0.1275,0.0026843046036871157,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP900,1350,900,QCDCR,238,238.0,238.0,0.6388644956775336,0.0017149069068794509,38404.0,0.0009387,0.1275,0.0026843046036871157,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP900,1350,900,GCR,0,0.0,0.0,0.0,0.0,38404.0,0.0009387,0.1275,0.0026843046036871157,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP900,1350,900,DY2E,0,0.0,0.0,0.0,0.0,38404.0,0.0009387,0.1275,0.0026843046036871157,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP900,1350,900,DY2M,0,0.0,0.0,0.0,0.0,38404.0,0.0009387,0.1275,0.0026843046036871157,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1350_mLSP900,1350,900,SR,10026,10026.0,10026.0,26.91283795656702,0.0722422548250982,38404.0,0.0009387,0.1275,0.0026843046036871157,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1,1400,1,preselection,17806,17806.0,17806.0,43.62548697406377,0.10688437120769446,31269.0,0.0006976,0.1359,0.002450044197128146,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1,1400,1,LLCR,242,242.0,242.0,0.5929106957050113,0.0014526574094272748,31269.0,0.0006976,0.1359,0.002450044197128146,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1,1400,1,QCDCR,255,255.0,255.0,0.6247612702676772,0.001530692724809732,31269.0,0.0006976,0.1359,0.002450044197128146,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1,1400,1,GCR,0,0.0,0.0,0.0,0.0,31269.0,0.0006976,0.1359,0.002450044197128146,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1,1400,1,DY2E,0,0.0,0.0,0.0,0.0,31269.0,0.0006976,0.1359,0.002450044197128146,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1,1400,1,DY2M,0,0.0,0.0,0.0,0.0,31269.0,0.0006976,0.1359,0.002450044197128146,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1,1400,1,SR,8962,8962.0,8962.0,21.957296094662446,0.05379634588135223,31269.0,0.0006976,0.1359,0.002450044197128146,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP100,1400,100,preselection,16463,16463.0,16463.0,43.8950872521491,0.11703691215901003,28733.0,0.0006976,0.1359,0.002666287265513521,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP100,1400,100,LLCR,229,229.0,229.0,0.6105797838025964,0.0016279811021328615,28733.0,0.0006976,0.1359,0.002666287265513521,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP100,1400,100,QCDCR,228,228.0,228.0,0.6079134965370828,0.001620872014350622,28733.0,0.0006976,0.1359,0.002666287265513521,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP100,1400,100,GCR,0,0.0,0.0,0.0,0.0,28733.0,0.0006976,0.1359,0.002666287265513521,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP100,1400,100,DY2E,0,0.0,0.0,0.0,0.0,28733.0,0.0006976,0.1359,0.002666287265513521,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP100,1400,100,DY2M,0,0.0,0.0,0.0,0.0,28733.0,0.0006976,0.1359,0.002666287265513521,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP100,1400,100,SR,8216,8216.0,8216.0,21.90621617345909,0.058408265218880304,28733.0,0.0006976,0.1359,0.002666287265513521,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1000,1400,1000,preselection,13019,13019.0,13019.0,31.81065300146712,0.07772621893999147,31354.0,0.0006976,0.1359,0.0024434021815398356,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1000,1400,1000,LLCR,487,487.0,487.0,1.1899368624098998,0.0029074943255070164,31354.0,0.0006976,0.1359,0.0024434021815398356,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1000,1400,1000,QCDCR,200,200.0,200.0,0.4886804363079671,0.0011940428441507254,31354.0,0.0006976,0.1359,0.0024434021815398356,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1000,1400,1000,GCR,0,0.0,0.0,0.0,0.0,31354.0,0.0006976,0.1359,0.0024434021815398356,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1000,1400,1000,DY2E,0,0.0,0.0,0.0,0.0,31354.0,0.0006976,0.1359,0.0024434021815398356,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1000,1400,1000,DY2M,0,0.0,0.0,0.0,0.0,31354.0,0.0006976,0.1359,0.0024434021815398356,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1000,1400,1000,SR,7680,7680.0,7680.0,18.765328754225937,0.04585124521538786,31354.0,0.0006976,0.1359,0.0024434021815398356,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1100,1400,1100,preselection,12588,12588.0,12588.0,23.928047986899237,0.0454839116987093,40303.0,0.0006976,0.1359,0.0019008617720765203,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1100,1400,1100,LLCR,608,608.0,608.0,1.1557239574225244,0.002196871489737469,40303.0,0.0006976,0.1359,0.0019008617720765203,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1100,1400,1100,QCDCR,217,217.0,217.0,0.41248700454060494,0.00078408077840959,40303.0,0.0006976,0.1359,0.0019008617720765203,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1100,1400,1100,GCR,0,0.0,0.0,0.0,0.0,40303.0,0.0006976,0.1359,0.0019008617720765203,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1100,1400,1100,DY2E,0,0.0,0.0,0.0,0.0,40303.0,0.0006976,0.1359,0.0019008617720765203,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1100,1400,1100,DY2M,0,0.0,0.0,0.0,0.0,40303.0,0.0006976,0.1359,0.0019008617720765203,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1100,1400,1100,SR,7348,7348.0,7348.0,13.967532301218272,0.0265503482016298,40303.0,0.0006976,0.1359,0.0019008617720765203,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1200,1400,1200,preselection,4680,4680.0,4680.0,10.730137719518765,0.0246016785213332,33414.0,0.0006976,0.1359,0.0022927644699826423,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1200,1400,1200,LLCR,392,392.0,392.0,0.8987636722331958,0.002060653414607396,33414.0,0.0006976,0.1359,0.0022927644699826423,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1200,1400,1200,QCDCR,212,212.0,212.0,0.48606606763632015,0.0011144350099407346,33414.0,0.0006976,0.1359,0.0022927644699826423,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1200,1400,1200,GCR,0,0.0,0.0,0.0,0.0,33414.0,0.0006976,0.1359,0.0022927644699826423,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1200,1400,1200,DY2E,0,0.0,0.0,0.0,0.0,33414.0,0.0006976,0.1359,0.0022927644699826423,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1200,1400,1200,DY2M,0,0.0,0.0,0.0,0.0,33414.0,0.0006976,0.1359,0.0022927644699826423,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP1200,1400,1200,SR,2478,2478.0,2478.0,5.6814703566169875,0.013026273370911041,33414.0,0.0006976,0.1359,0.0022927644699826423,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP200,1400,200,preselection,10001,10001.0,10001.0,43.52806104033633,0.1894502647666479,17602.0,0.0006976,0.1359,0.004352370866946938,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP200,1400,200,LLCR,153,153.0,153.0,0.6659127426428816,0.002898299221007612,17602.0,0.0006976,0.1359,0.004352370866946938,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP200,1400,200,QCDCR,150,150.0,150.0,0.6528556300420407,0.002841469824517266,17602.0,0.0006976,0.1359,0.004352370866946938,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP200,1400,200,GCR,0,0.0,0.0,0.0,0.0,17602.0,0.0006976,0.1359,0.004352370866946938,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP200,1400,200,DY2E,0,0.0,0.0,0.0,0.0,17602.0,0.0006976,0.1359,0.004352370866946938,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP200,1400,200,DY2M,0,0.0,0.0,0.0,0.0,17602.0,0.0006976,0.1359,0.004352370866946938,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP200,1400,200,SR,5040,5040.0,5040.0,21.93594916941257,0.09547338610378016,17602.0,0.0006976,0.1359,0.004352370866946938,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP300,1400,300,preselection,16250,16250.0,16250.0,43.093202256914395,0.11427840496955889,28889.0,0.0006976,0.1359,0.0026518893696562706,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP300,1400,300,LLCR,241,241.0,241.0,0.6391053380871612,0.0016948366521639196,28889.0,0.0006976,0.1359,0.0026518893696562706,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP300,1400,300,QCDCR,240,240.0,240.0,0.636453448717505,0.0016878041349350239,28889.0,0.0006976,0.1359,0.0026518893696562706,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP300,1400,300,GCR,0,0.0,0.0,0.0,0.0,28889.0,0.0006976,0.1359,0.0026518893696562706,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP300,1400,300,DY2E,0,0.0,0.0,0.0,0.0,28889.0,0.0006976,0.1359,0.0026518893696562706,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP300,1400,300,DY2M,0,0.0,0.0,0.0,0.0,28889.0,0.0006976,0.1359,0.0026518893696562706,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP300,1400,300,SR,8327,8327.0,8327.0,22.082282781127766,0.05855977096501643,28889.0,0.0006976,0.1359,0.0026518893696562706,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP400,1400,400,preselection,17795,17795.0,17795.0,42.60924011376778,0.10202570065033534,31995.0,0.0006976,0.1359,0.0023944501328332555,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP400,1400,400,LLCR,278,278.0,278.0,0.665657136927645,0.0015938828199378043,31995.0,0.0006976,0.1359,0.0023944501328332555,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP400,1400,400,QCDCR,251,251.0,251.0,0.6010069833411471,0.0014390812510949238,31995.0,0.0006976,0.1359,0.0023944501328332555,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP400,1400,400,GCR,0,0.0,0.0,0.0,0.0,31995.0,0.0006976,0.1359,0.0023944501328332555,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP400,1400,400,DY2E,0,0.0,0.0,0.0,0.0,31995.0,0.0006976,0.1359,0.0023944501328332555,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP400,1400,400,DY2M,0,0.0,0.0,0.0,0.0,31995.0,0.0006976,0.1359,0.0023944501328332555,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP400,1400,400,SR,9291,9291.0,9291.0,22.246836184153775,0.053268939856266684,31995.0,0.0006976,0.1359,0.0023944501328332555,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP500,1400,500,preselection,18171,18171.0,18171.0,42.33973538951915,0.09865462510893733,32879.0,0.0006976,0.1359,0.002330071839167858,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP500,1400,500,LLCR,316,316.0,316.0,0.7363027011770431,0.0017156381891158545,32879.0,0.0006976,0.1359,0.002330071839167858,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
mStop1400_mLSP500,1400,500,QCDCR,245,245.0,245.0,0.5708676005961252,0.0013301625200423555,32879.0,0.0006976,0.1359,0.002330071839167858,normalized_with_signal_xsec_txt_and_Runs_genEventSumw_T2tt
